Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
1974;43;06;06147;Tourrette-Levens;14/08/1974 03:05;600000;0;0;;;;;;;;;5;;;;;;
1974;9;05;05019;La Beaume;14/08/1974 09:40;20000;0;0;;;;;;;;;3;Malveillance;;;;;
1974;195;07;07072;Coux;14/08/1974 09:45;5000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;211;07;07216;Saint-Barthélemy-Grozon;14/08/1974 11:00;100000;0;0;;;;;;;;;5;Malveillance;;;;;
1974;779;2B;2B184;Olcani;14/08/1974 11:10;20000;0;0;;;;;;;;;;;;;;;
1974;1182;30;30071;Cassagnoles;14/08/1974 11:40;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1882;84;84017;Bédoin;14/08/1974 12:00;1000;0;0;;;;;;;;;1;;;;;;
1974;781;2B;2B033;Bastia;14/08/1974 12:15;30000;0;0;;;;;;;;;;;;;;;
1974;1613;83;83086;Le Muy;14/08/1974 12:20;1000;0;0;;;;;;;;;1;;;;;;
1974;780;2B;2B029;Barbaggio;14/08/1974 12:45;30000;0;0;;;;;;;;;;;;;;;
1974;214;07;07310;Savas;14/08/1974 13:05;500000;0;0;;;;;;;;;1;;;;;;
1974;1322;34;34243;Saint-Bauzille-de-Putois;14/08/1974 13:15;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;199;07;07072;Coux;14/08/1974 13:30;8000000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;45;06;06084;Mouans-Sartoux;14/08/1974 13:37;80000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1974;47;06;06046;Colomars;14/08/1974 14:00;20000;0;0;;;;;;;;;1;;;;;;
1974;778;2B;2B058;Canari;14/08/1974 14:00;20000;0;0;;;;;;;;;;;;;;;
1974;75;06;06091;Peille;14/08/1974 14:20;2300000;0;0;;;;;;;;;1;;;;;;
1974;1321;34;34326;Vélieux;14/08/1974 14:50;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1405;66;66231;Vingrau;14/08/1974 14:50;2500000;0;0;;;;;;;;;;;;;;;
1974;782;2B;2B169;Morosaglia;14/08/1974 16:10;50000;0;0;;;;;;;;;;;;;;;
1974;1331;34;34202;Pignan;14/08/1974 17:15;5000;0;0;;;;;;;;;1;;;;;;
1974;1413;66;66082;Formiguères;14/08/1974 17:15;1000;0;0;;;;;;;;;;;;;;;
1974;1614;83;83099;Puget-sur-Argens;14/08/1974 17:35;20000;0;0;;;;;;;;;5;;;;;;
1974;783;2A;2A071;Casalabriva;14/08/1974 17:55;80000;0;0;;;;;;;;;;;;;;;
1974;1612;83;83098;Le Pradet;14/08/1974 18:25;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;1183;30;30010;Anduze;14/08/1974 21:00;1000;0;0;;;;;;;;;1;;;;;;
1974;1676;83;83070;Le Lavandou;14/08/1974 23:45;1000;0;0;;;;;;;;;1;;;;;;
1974;346;11;11232;Miraval-Cabardes;14/08/1974 23:59;120000;0;0;;;;;;;;;3;;;;;;
1974;76;06;06066;Gilette;15/08/1974 06:30;6000000;0;0;;;;;;;;;1;;;;;;
1974;784;2B;2B218;Piedicorte-di-Gaggio;15/08/1974 08:45;100000;0;0;;;;;;;;;;;;;;;
1974;48;06;06134;Séranon;15/08/1974 09:30;1310000;0;0;;;;;;;;;;;;;;;
1974;215;07;07100;Gravières;15/08/1974 10:00;4500000;0;0;;;;;;;;;1;;;;;;
1974;1615;83;83050;Draguignan;15/08/1974 10:00;1000;0;0;;;;;;;;;3;;;;;;
1974;1616;83;83080;Mons;15/08/1974 10:15;20000;0;0;;;;;;;;;1;;;;;;
1974;1328;34;34008;Les Aires;15/08/1974 10:30;3000;0;0;;;;;;;;;1;;;;;;
1974;786;2A;2A129;Grossa;15/08/1974 10:55;100000;0;0;;;;;;;;;;;;;;;
1974;785;2A;2A004;Ajaccio;15/08/1974 10:56;30000;0;0;;;;;;;;;;Malveillance;;;;;
1974;788;2B;2B307;Santa-Lucia-di-Moriani;15/08/1974 11:40;40000;0;0;;;;;;;;;;;;;;;
1974;1883;84;84083;Mornas;15/08/1974 11:40;30000;0;0;;;;;;;;;3;Accidentelle;;;;;
1974;1406;66;66231;Vingrau;15/08/1974 11:50;2000;0;0;;;;;;;;;;;;;;;
1974;1620;83;83118;Saint-Raphaël;15/08/1974 11:55;1000;0;0;;;;;;;;;1;;;;;;
1974;205;07;07191;Rochemaure;15/08/1974 12:00;10000;0;0;;;;;;;;;1;;;;;;
1974;1167;30;30253;Saint-Florent-sur-Auzonnet;15/08/1974 12:20;10000;0;0;;;;;;;;;1;;;;;;
1974;1617;83;83104;Rians;15/08/1974 12:20;1000;0;0;;;;;;;;;1;;;;;;
1974;787;2A;2A209;Peri;15/08/1974 12:51;20000;0;0;;;;;;;;;;;;;;;
1974;526;13;13005;Aubagne;15/08/1974 13:00;3000;0;0;;;;;;;;;5;Involontaire (particulier);;;;;
1974;1618;83;83110;Rougiers;15/08/1974 13:30;2000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;1169;30;30206;Poulx;15/08/1974 14:00;20000;0;0;;;;;;;;;1;;;;;;
1974;1170;30;30189;Nîmes;15/08/1974 14:15;60000;0;0;;;;;;;;;1;;;;;;
1974;790;2B;2B153;Manso;15/08/1974 14:55;50000;0;0;;;;;;;;;;;;;;;
1974;789;2B;2B185;Oletta;15/08/1974 14:56;100000;0;0;;;;;;;;;;;;;;;
1974;1619;83;83091;Pierrefeu-du-Var;15/08/1974 15:15;1000;0;0;;;;;;;;;1;;;;;;
1974;1621;83;83147;Vérignon;15/08/1974 16:10;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1974;1168;30;30207;Pouzilhac;15/08/1974 16:30;80000;0;0;;;;;;;;;3;;;;;;
1974;1324;34;34016;Aumelas;15/08/1974 16:45;150000;0;0;;;;;;;;;1;;;;;;
1974;1622;83;83038;Châteaudouble;15/08/1974 20:50;20000;0;0;;;;;;;;;1;;;;;;
1974;1623;83;83121;Salernes;16/08/1974 02:20;5000;0;0;;;;;;;;;5;;;;;;
1974;1624;83;83007;Aups;16/08/1974 02:25;1000;0;0;;;;;;;;;3;;;;;;
1974;1625;83;83128;Sillans-la-Cascade;16/08/1974 02:40;1000;0;0;;;;;;;;;3;;;;;;
1974;77;06;06043;Coaraze;16/08/1974 03:15;2200000;0;0;;;;;;;;;1;;;;;;
1974;1626;83;83046;Cotignac;16/08/1974 03:45;1000;0;0;;;;;;;;;1;;;;;;
1974;1329;34;34341;Villeveyrac;16/08/1974 07:10;30000;0;0;;;;;;;;;1;;;;;;
1974;1184;30;30017;Arrigas;16/08/1974 09:35;9000;0;0;;;;;;;;;1;;;;;;
1974;1631;83;83143;Le Val;16/08/1974 10:00;1000;0;0;;;;;;;;;1;;;;;;
1974;527;13;13015;Bouc-Bel-Air;16/08/1974 10:05;15000;0;0;;;;;;;;;5;;;;;;
1974;791;2B;2B320;Tallone;16/08/1974 10:25;2300000;0;0;;;;;;;;;;;;;;;
1974;1885;84;84019;Bollène;16/08/1974 10:30;1000;0;0;;;;;;;;;1;;;;;;
1974;221;07;07323;Toulaud;16/08/1974 10:30;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1338;34;34282;Saint-Paul-et-Valmalle;16/08/1974 10:30;50000;0;0;;;;;;;;;1;;;;;;
1974;1325;34;34124;Lacoste;16/08/1974 11:00;50000;0;0;;;;;;;;;1;;;;;;
1974;797;2B;2B340;Velone-Orneto;16/08/1974 11:00;200000;0;0;;;;;;;;;;;;;;;
1974;1173;30;30132;La Grand-Combe;16/08/1974 11:30;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;792;2B;2B261;Rogliano;16/08/1974 12:00;10000000;0;0;;;;;;;;;;;;;;;
1974;1627;83;83003;Ampus;16/08/1974 12:10;1000;0;0;;;;;;;;;1;;;;;;
1974;1351;34;34187;Olargues;16/08/1974 12:30;20000;0;0;;;;;;;;;1;;;;;;
1974;1185;30;30229;Saint-André-de-Majencoules;16/08/1974 12:50;1800000;0;0;;;;;;;;;3;;;;;;
1974;335;11;11198;Laure-Minervois;16/08/1974 13:00;10000;0;0;;;;;;;;;1;;;;;;
1974;250;07;07041;Boulieu-lès-Annonay;16/08/1974 13:00;150000;0;0;;;;;;;;;;;;;;;
1974;1410;66;66130;Osséja;16/08/1974 13:30;1000;0;0;;;;;;;;;;;;;;;
1974;1175;30;30216;Robiac-Rochessadoule;16/08/1974 13:40;120000;0;0;;;;;;;;;3;Malveillance;;;;;
1974;1886;84;84019;Bollène;16/08/1974 14:00;1000;0;0;;;;;;;;;3;;;;;;
1974;216;07;07149;Marcols-les-Eaux;16/08/1974 14:00;1000000;0;0;;;;;;;;;5;;;;;;
1974;793;2B;2B093;Corbara;16/08/1974 14:00;30000;0;0;;;;;;;;;;;;;;;
1974;796;2A;2A272;Sartène;16/08/1974 14:34;1000000;0;0;;;;;;;;;;;;;;;
1974;795;2A;2A004;Ajaccio;16/08/1974 14:48;2000000;0;0;;;;;;;;;;;;;;;
1974;794;2A;2A276;Serra-di-Ferro;16/08/1974 14:58;2000000;0;0;;;;;;;;;;;;;;;
1974;798;2B;2B184;Olcani;16/08/1974 15:00;250000;0;0;;;;;;;;;;;;;;;
1974;1346;34;34186;Octon;16/08/1974 15:00;100000;0;0;;;;;;;;;1;;;;;;
1974;1171;30;30153;Malons-et-Elze;16/08/1974 15:15;10000;0;0;;;;;;;;;1;;;;;;
1974;1884;84;84017;Bédoin;16/08/1974 15:30;3000;0;0;;;;;;;;;5;;;;;;
1974;528;13;13063;Miramas;16/08/1974 15:50;10000;0;0;;;;;;;;;5;;;;;;
1974;210;07;07346;Viviers;16/08/1974 16:00;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1630;83;83066;Ginasservis;16/08/1974 16:00;1000;0;0;;;;;;;;;1;;;;;;
1974;1632;83;83061;Fréjus;16/08/1974 16:14;50000;0;0;;;;;;;;;5;;;;;;
1974;1174;30;30302;Saint-Victor-la-Coste;16/08/1974 16:45;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1974;1172;30;30132;La Grand-Combe;16/08/1974 17:45;1000;0;0;;;;;;;;;1;;;;;;
1974;1629;83;83034;Carqueiranne;16/08/1974 18:38;1000;0;0;;;;;;;;;1;;;;;;
1974;1628;83;83092;Pignans;16/08/1974 18:45;5000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;201;07;07050;Chambonas;16/08/1974 22:30;4000;0;0;;;;;;;;;1;;;;;;
1974;1330;34;34341;Villeveyrac;17/08/1974 00:05;150000;0;0;;;;;;;;;1;;;;;;
1974;1891;84;84017;Bédoin;17/08/1974 04:40;8000;0;0;;;;;;;;;5;;;;;;
1974;1176;30;30090;Concoules;17/08/1974 06:15;10000;0;0;;;;;;;;;1;;;;;;
1974;799;2B;2B286;Sorbo-Ocagnano;17/08/1974 08:00;20000;0;0;;;;;;;;;;;;;;;
1974;802;2B;2B016;Antisanti;17/08/1974 08:20;1500000;0;0;;;;;;;;;;;;;;;
1974;801;2B;2B307;Santa-Lucia-di-Moriani;17/08/1974 09:00;250000;0;0;;;;;;;;;;;;;;;
1974;803;2B;2B096;Corte;17/08/1974 10:16;15000;0;0;;;;;;;;;;Malveillance;;;;;
1974;805;2B;2B192;Olmo;17/08/1974 10:45;10000;0;0;;;;;;;;;;Malveillance;;;;;
1974;1177;30;30159;Le Martinet;17/08/1974 11:00;1000;0;0;;;;;;;;;1;;;;;;
1974;804;2B;2B172;Murato;17/08/1974 11:00;10000;0;0;;;;;;;;;;;;;;;
1974;806;2A;2A004;Ajaccio;17/08/1974 11:15;10000;0;0;;;;;;;;;;Malveillance;;;;;
1974;1187;30;30189;Nîmes;17/08/1974 11:30;20000;0;0;;;;;;;;;5;;;;;;
1974;212;07;07329;Valgorge;17/08/1974 11:30;150000;0;0;;;;;;;;;1;;;;;;
1974;1178;30;30189;Nîmes;17/08/1974 11:40;20000;0;0;;;;;;;;;1;;;;;;
1974;1635;83;83036;Cavalaire-sur-Mer;17/08/1974 11:40;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;1186;30;30291;Saint-Paul-la-Coste;17/08/1974 11:45;30000;0;0;;;;;;;;;5;;;;;;
1974;810;2A;2A004;Ajaccio;17/08/1974 11:50;20000;0;0;;;;;;;;;;;;;;;
1974;807;2B;2B213;Pianello;17/08/1974 12:02;10000;0;0;;;;;;;;;;;;;;;
1974;808;2A;2A048;Calcatoggio;17/08/1974 12:16;20000;0;0;;;;;;;;;;;;;;;
1974;809;2B;2B050;Calvi;17/08/1974 12:20;10000;0;0;;;;;;;;;;;;;;;
1974;811;2A;2A098;Coti-Chiavari;17/08/1974 12:54;20000;0;0;;;;;;;;;;;;;;;
1974;1318;34;34108;Frontignan;17/08/1974 13:00;15000;0;0;;;;;;;;;1;;;;;;
1974;1323;34;34286;Saint-Privat;17/08/1974 13:15;2000;0;0;;;;;;;;;1;;;;;;
1974;800;2B;2B318;Taglio-Isolaccio;17/08/1974 14:00;20000;0;0;;;;;;;;;;;;;;;
1974;347;11;11221;Les Martys;17/08/1974 14:15;10000;0;0;;;;;;;;;3;;;;;;
1974;1634;83;83057;Flassans-sur-Issole;17/08/1974 14:35;10000;0;0;;;;;;;;;1;;;;;;
1974;340;11;11315;Rieux-Minervois;17/08/1974 15:00;40000;0;0;;;;;;;;;1;;;;;;
1974;1179;30;30033;Beauvoisin;17/08/1974 15:30;10000;0;0;;;;;;;;;1;;;;;;
1974;1890;84;84107;Saint-Christol;17/08/1974 15:30;220000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1892;84;84069;Malaucène;17/08/1974 15:30;20000;0;0;;;;;;;;;1;;;;;;
1974;812;2B;2B169;Morosaglia;17/08/1974 16:43;10000;0;0;;;;;;;;;;;;;;;
1974;813;2B;2B318;Taglio-Isolaccio;17/08/1974 16:50;10000;0;0;;;;;;;;;;;;;;;
1974;197;07;07032;Berzème;17/08/1974 17:00;40000;0;0;;;;;;;;;1;;;;;;
1974;50;06;06053;Daluis;17/08/1974 17:05;140000;0;0;;;;;;;;;;Accidentelle;;;;;
1974;535;13;13055;Marseille;17/08/1974 17:18;2000;0;0;;;;;;;;;1;;;;;;
1974;54;06;06023;Breil-sur-Roya;17/08/1974 17:30;3900000;0;0;;;;;;;;;1;;;;;;
1974;814;2B;2B193;Omessa;17/08/1974 17:40;200000;0;0;;;;;;;;;;;;;;;
1974;815;2A;2A004;Ajaccio;17/08/1974 18:15;90000;0;0;;;;;;;;;;;;;;;
1974;1633;83;83081;Montauroux;17/08/1974 18:30;1000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;337;11;11309;Rennes-le-Château;17/08/1974 18:45;300000;0;0;;;;;;;;;3;;;;;;
1974;338;11;11285;Peyriac-de-Mer;17/08/1974 19:00;2000000;0;0;;;;;;;;;1;;;;;;
1974;331;11;11263;Nébias;17/08/1974 20:00;20000;0;0;;;;;;;;;1;;;;;;
1974;341;11;11025;Bagnoles;17/08/1974 20:00;60000;0;0;;;;;;;;;1;;;;;;
1974;336;11;11198;Laure-Minervois;17/08/1974 21:00;30000;0;0;;;;;;;;;1;;;;;;
1974;348;11;11232;Miraval-Cabardes;18/08/1974 01:00;120000;0;0;;;;;;;;;3;;;;;;
1974;1190;30;30007;Alès;18/08/1974 02:50;1000;0;0;;;;;;;;;1;;;;;;
1974;529;13;13047;Istres;18/08/1974 09:10;5000;0;0;;;;;;;;;5;;;;;;
1974;58;06;06077;Lucéram;18/08/1974 09:18;2610000;0;0;;;;;;;;;3;Naturelle;;;;;
1974;1193;30;30221;Roquemaure;18/08/1974 09:50;60000;0;0;;;;;;;;;1;;;;;;
1974;1194;30;30210;Quissac;18/08/1974 10:15;20000;0;0;;;;;;;;;1;;;;;;
1974;816;2B;2B224;Pietracorbara;18/08/1974 11:00;30000;0;0;;;;;;;;;;;;;;;
1974;817;2A;2A279;Serriera;18/08/1974 12:30;5000;0;0;;;;;;;;;;;;;;;
1974;818;2A;2A062;Carbuccia;18/08/1974 12:30;1500000;0;0;;;;;;;;;;;;;;;
1974;1637;83;83034;Carqueiranne;18/08/1974 12:52;5000;0;0;;;;;;;;;1;;;;;;
1974;819;2B;2B050;Calvi;18/08/1974 12:57;10000;0;0;;;;;;;;;;;;;;;
1974;820;2A;2A017;Appietto;18/08/1974 13:20;20000;0;0;;;;;;;;;;;;;;;
1974;822;2A;2A348;Vico;18/08/1974 13:35;20000;0;0;;;;;;;;;;;;;;;
1974;1411;66;66016;Banyuls-sur-Mer;18/08/1974 13:50;58000;0;0;;;;;;;;;;;;;;;
1974;49;06;06075;Levens;18/08/1974 14:15;2000000;0;0;;;;;;;;;1;;;;;;
1974;1887;84;84025;Cabrières-d'Avignon;18/08/1974 14:15;20000;0;0;;;;;;;;;1;;;;;;
1974;1188;30;30189;Nîmes;18/08/1974 15:10;60000;0;0;;;;;;;;;1;;;;;;
1974;823;2B;2B214;Piano;18/08/1974 15:35;10000;0;0;;;;;;;;;;Malveillance;;;;;
1974;1636;83;83087;Nans-les-Pins;18/08/1974 15:40;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;224;07;07315;La Souche;18/08/1974 16:00;300000;0;0;;;;;;;;;1;;;;;;
1974;1332;34;34123;Juvignac;18/08/1974 16:25;500000;0;0;;;;;;;;;1;;;;;;
1974;821;2B;2B252;Pruno;18/08/1974 17:00;1300000;0;0;;;;;;;;;;;;;;;
1974;1192;30;30141;Laudun;18/08/1974 17:45;870000;0;0;;;;;;;;;5;;;;;;
1974;1638;83;83069;Hyères;18/08/1974 17:54;1000;0;0;;;;;;;;;1;;;;;;
1974;213;07;07251;Saint-Joseph-des-Bancs;18/08/1974 18:00;400000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;1191;30;30191;Orsan;18/08/1974 18:00;250000;0;0;;;;;;;;;1;;;;;;
1974;202;07;07305;Les Salelles;18/08/1974 18:00;5000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1189;30;30294;Saint-Privat-des-Vieux;18/08/1974 18:15;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;46;06;06085;Mougins;18/08/1974 19:00;7000;0;0;;;;;;;;;5;Involontaire (particulier);;;;;
1974;1407;66;66099;Llauro;18/08/1974 19:25;13000;0;0;;;;;;;;;;;;;;;
1974;203;07;07199;Rosières;18/08/1974 19:30;10000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1640;83;83023;Brignoles;18/08/1974 20:30;1000;0;0;;;;;;;;;3;;;;;;
1974;1639;83;83101;Ramatuelle;19/08/1974 04:30;1000;0;0;;;;;;;;;1;;;;;;
1974;824;2A;2A324;Tavera;19/08/1974 07:45;10000;0;0;;;;;;;;;;;;;;;
1974;55;06;06023;Breil-sur-Roya;19/08/1974 10:00;650000;0;0;;;;;;;;;1;;;;;;
1974;828;2B;2B341;Venaco;19/08/1974 10:57;30000;0;0;;;;;;;;;;;;;;;
1974;209;07;07181;Le Pouzin;19/08/1974 12:30;30000;0;0;;;;;;;;;1;;;;;;
1974;530;13;13069;Pélissanne;19/08/1974 12:41;10000;0;0;;;;;;;;;5;;;;;;
1974;1643;83;83126;La Seyne-sur-Mer;19/08/1974 13:35;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;208;07;07313;Serrières;19/08/1974 13:45;150000;0;0;;;;;;;;;;;;;;;
1974;825;2A;2A108;Évisa;19/08/1974 14:00;1100000;0;0;;;;;;;;;;;;;;;
1974;826;2B;2B328;Tox;19/08/1974 14:00;1000000;0;0;;;;;;;;;;;;;;;
1974;1641;83;83025;Brue-Auriac;19/08/1974 14:30;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;217;07;07009;Andance;19/08/1974 14:40;150000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;1196;30;30102;Dions;19/08/1974 15:00;5000;0;0;;;;;;;;;1;;;;;;
1974;1195;30;30189;Nîmes;19/08/1974 15:00;1000;0;0;;;;;;;;;1;;;;;;
1974;207;07;07014;Arlebosc;19/08/1974 15:15;30000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;1644;83;83143;Le Val;19/08/1974 15:55;3000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1974;827;2B;2B304;San-Lorenzo;19/08/1974 16:00;40000;0;0;;;;;;;;;;;;;;;
1974;1642;83;83118;Saint-Raphaël;19/08/1974 16:00;1000;0;0;;;;;;;;;1;;;;;;
1974;1889;84;84078;Mondragon;19/08/1974 16:30;10000;0;0;;;;;;;;;1;;;;;;
1974;10;05;05048;L'Épine;19/08/1974 17:10;210000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1198;30;30225;Sabran;19/08/1974 17:30;300000;0;0;;;;;;;;;5;;;;;;
1974;1646;83;83066;Ginasservis;19/08/1974 17:40;10000;0;0;;;;;;;;;3;Naturelle;;;;;
1974;1197;30;30229;Saint-André-de-Majencoules;19/08/1974 20:15;1000;0;0;;;;;;;;;1;;;;;;
1974;531;13;13041;Gardanne;19/08/1974 20:55;15000;0;0;;;;;;;;;5;;;;;;
1974;339;11;11285;Peyriac-de-Mer;20/08/1974 12:25;2100000;0;0;;;;;;;;;5;Malveillance;;;;;
1974;1345;34;34040;Brenas;20/08/1974 13:00;150000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1974;830;2B;2B105;Erbajolo;20/08/1974 13:20;20000;0;0;;;;;;;;;;;;;;;
1974;829;2B;2B096;Corte;20/08/1974 13:20;20000;0;0;;;;;;;;;;;;;;;
1974;1649;83;83097;Pourrières;20/08/1974 14:00;1000;0;0;;;;;;;;;3;;;;;;
1974;532;13;13028;La Ciotat;20/08/1974 14:17;40000;0;0;;;;;;;;;;;;;;;
1974;1648;83;83091;Pierrefeu-du-Var;20/08/1974 14:20;5000;0;0;;;;;;;;;1;;;;;;
1974;12;05;05135;Sainte-Colombe;20/08/1974 15:00;50000;0;0;;;;;;;;;5;;;;;;
1974;1199;30;30075;Caveirac;20/08/1974 15:15;20000;0;0;;;;;;;;;1;;;;;;
1974;832;2B;2B320;Tallone;20/08/1974 15:40;20000;0;0;;;;;;;;;;;;;;;
1974;533;13;13001;Aix-en-Provence;20/08/1974 15:58;5000;0;0;;;;;;;;;5;;;;;;
1974;534;13;13001;Aix-en-Provence;20/08/1974 16:01;50000;0;0;;;;;;;;;1;;;;;;
1974;1650;83;83036;Cavalaire-sur-Mer;20/08/1974 16:10;1000;0;0;;;;;;;;;1;;;;;;
1974;1350;34;34291;Saint-Vincent-d'Olargues;20/08/1974 17:00;250000;0;0;;;;;;;;;1;;;;;;
1974;220;07;07147;Malarce-sur-la-Thines;20/08/1974 17:30;80000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;226;07;07147;Malarce-sur-la-Thines;20/08/1974 17:30;80000;0;0;;;;;;;;;;;;;;;
1974;219;07;07029;Beaumont;20/08/1974 18:00;60000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;218;07;07310;Savas;20/08/1974 18:30;4000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1200;30;30145;Lédenon;20/08/1974 19:00;1000;0;0;;;;;;;;;1;;;;;;
1974;1202;30;30288;Saint-Nazaire;20/08/1974 19:20;3000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;223;07;07331;Vals-les-Bains;20/08/1974 20:05;50000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;831;2A;2A362;Zonza;20/08/1974 21:30;10000;0;0;;;;;;;;;;Accidentelle;;;;;
1974;1651;83;83122;Les Salles-sur-Verdon;20/08/1974 21:30;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1974;837;2B;2B079;Castello-di-Rostino;21/08/1974 06:45;20000;0;0;;;;;;;;;;;;;;;
1974;537;13;13030;Cuges-les-Pins;21/08/1974 07:00;2000;0;0;;;;;;;;;5;Naturelle;;;;;
1974;1653;83;83016;Le Beausset;21/08/1974 07:30;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1652;83;83098;Le Pradet;21/08/1974 08:05;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;1654;83;83070;Le Lavandou;21/08/1974 08:50;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;836;2B;2B341;Venaco;21/08/1974 09:35;10000;0;0;;;;;;;;;;;;;;;
1974;1893;84;84015;Beaumont-du-Ventoux;21/08/1974 10:30;1000;0;0;;;;;;;;;5;Naturelle;;;;;
1974;833;2A;2A092;Conca;21/08/1974 13:26;50000;0;0;;;;;;;;;;;;;;;
1974;835;2A;2A133;Guitera-les-Bains;21/08/1974 13:55;5000;0;0;;;;;;;;;;;;;;;
1974;834;2A;2A130;Grosseto-Prugna;21/08/1974 14:09;200000;0;0;;;;;;;;;;;;;;;
1974;539;13;13098;Saint-Mitre-les-Remparts;21/08/1974 14:46;5000;0;0;;;;;;;;;5;;;;;;
1974;540;13;13071;Les Pennes-Mirabeau;21/08/1974 14:59;15000;0;0;;;;;;;;;5;;;;;;
1974;838;2B;2B096;Corte;22/08/1974 10:15;100000;0;0;;;;;;;;;;;;;;;
1974;840;2A;2A272;Sartène;22/08/1974 12:27;20000;0;0;;;;;;;;;;;;;;;
1974;222;07;07161;Montpezat-sous-Bauzon;22/08/1974 12:30;10000;0;0;;;;;;;;;1;;;;;;
1974;839;2B;2B121;Galéria;22/08/1974 14:05;50000;0;0;;;;;;;;;;Involontaire (particulier);;;;;
1974;1657;83;83050;Draguignan;22/08/1974 16:40;1000;0;0;;;;;;;;;5;;;;;;
1974;225;07;07072;Coux;23/08/1974 10:30;2000;0;0;;;;;;;;;1;Malveillance;;;;;
1974;1201;30;30156;Marguerittes;23/08/1974 13:00;10000;0;0;;;;;;;;;1;;;;;;
1974;1658;83;83072;Lorgues;23/08/1974 15:15;1000;0;0;;;;;;;;;6;;;;;;
1974;1203;30;30041;Blauzac;23/08/1974 15:30;5000;0;0;;;;;;;;;1;;;;;;
1974;1659;83;83058;Flayosc;23/08/1974 15:35;1000;0;0;;;;;;;;;5;;;;;;
1974;1660;83;83064;Garéoult;23/08/1974 16:32;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;541;13;13001;Aix-en-Provence;23/08/1974 16:45;1000;0;0;;;;;;;;;;;;;;;
1974;1661;83;83119;Saint-Tropez;23/08/1974 18:00;1000;0;0;;;;;;;;;1;;;;;;
1974;1207;30;30037;Bessèges;23/08/1974 19:30;40000;0;0;;;;;;;;;5;;;;;;
1974;1412;66;66008;Argelès-sur-Mer;23/08/1974 22:00;400000;0;0;;;;;;;;;;;;;;;
1974;841;2B;2B096;Corte;24/08/1974 12:00;10000;0;0;;;;;;;;;;;;;;;
1974;342;11;11014;Armissan;24/08/1974 12:00;60000;0;0;;;;;;;;;5;;;;;;
1974;1204;30;30190;Notre-Dame-de-la-Rouvière;24/08/1974 13:30;170000;0;0;;;;;;;;;3;;;;;;
1974;228;07;07332;Valvignères;24/08/1974 13:55;40000;0;0;;;;;;;;;1;Naturelle;;;;;
1974;545;13;13056;Martigues;24/08/1974 14:43;2000;0;0;;;;;;;;;5;;;;;;
